Time,I(L7),i_ref_BB,iL_BB,iout_est_BB,iout_est_filt_BB,pwmBB,udc_BB,Uref_BB,I(L6)
0.070880000000005217,18.516700592206412,11.782421112060547,14.167764632588842,4.78851318359375,4.8531350647522942,0,239.13056118408008,240,12.300109670049276
0.070890000000005213,16.691265440860096,11.647524833679199,12.300109673901716,18.017871856689453,4.9802275720671787,1,239.52948734272854,240,10.429320979419359
0.070900000000005209,18.012807862548055,11.952546119689941,10.429320965954503,3.386199951171875,5.0656254863331611,1,239.83458076628796,240,11.755036861861395
0.070910000000005205,19.333469502640824,12.157501220703125,11.755036879890213,-6.10198974609375,4.9894166482924707,1,239.59492479722417,240,13.079869181180111
0.070920000000005201,20.65325094816172,11.974599838256836,13.079869191301441,4.7930908203125,4.922964669297369,0,239.35550830565074,240,14.403818526252655
0.070930000000005197,21.972152785742814,11.815114974975586,14.403818525465795,4.7882080078125,4.8655024694937481,0,239.11633105226861,240,12.536077865363151
0.070940000000005193,20.146967701096681,11.677206039428711,12.536077846903027,18.253578186035156,4.9944979307817174,1,239.52706255840502,240,10.665046417937013
0.070950000000005189,18.313335645675199,11.986794471740723,10.665046417557278,3.3858404159545898,5.0812967305252315,1,239.84393936406724,240,11.990605194088433
0.070960000000005186,16.472495251862579,12.195112228393555,11.990605202072402,-6.3372802734375,5.0029411133326676,1,239.60427404337534,240,13.315280511824731
0.070970000000005182,17.794183479506433,12.007058143615723,13.315280511960736,4.7930908203125,4.9345114311220053,0,239.36484820951841,240,14.639072959953277
0.070980000000005178,19.114990828378346,11.842828750610352,14.639072972499889,4.78851318359375,4.8752434000337752,0,239.12566162318814,240,12.770933884032063
0.070990000000005174,20.434917885566396,11.700583457946777,12.770933878414326,18.48893928527832,5.005711038549074,0,239.5481232675794,240,10.89934833147672
0.07100000000000517,21.753965237767385,12.013706207275391,10.899348325210667,3.3857393264770508,5.0935936530565638,1,239.8766927478207,240,9.0255702348825633
0.071010000000005166,19.913612567119625,12.224623680114746,9.0255702218655642,3.3911094665527344,5.144703117881674,1,240.11133868457733,240,10.35222168912293
0.071020000000005162,18.064998708636725,12.347287178039551,10.352221693210595,-4.6929931640625,5.0573610808754141,1,239.87140616370488,240,11.677988956700084
0.071030000000005158,19.385625564574319,12.137667655944824,11.677988965175246,4.79888916015625,4.980758473122135,1,239.63171339666869,240,13.002872626906747
0.071040000000005155,20.705372249122988,11.953821182250977,13.002872634615414,4.793701171875,4.9140991950348658,0,239.39226014389345,240,14.326873288642899
0.071050000000005151,22.02423934889935,11.793837547302246,14.326873298387,4.78912353515625,4.8565927180072697,0,239.15304616604323,240,12.458733551785789
0.071060000000005147,20.173481620287177,11.65582275390625,12.458733550602119,18.177043914794922,4.9846563167259248,1,239.55988148754511,240,10.587355360505697
0.071070000000005143,18.314310335555646,11.963174819946289,10.58735534797961,3.3864479064941406,5.0708125774962785,1,239.87284802371005,240,11.91296591619319
0.071080000000005139,16.447981077280144,12.169949531555176,11.912965916849316,-6.25946044921875,4.9930869661643555,1,239.63315381588754,240,13.23769297895554
0.071090000000005135,17.769685643131115,11.983407974243164,13.237692982670524,4.79400634765625,4.9253276543639144,0,239.39369912376571,240,14.561537137623105
0.071100000000005131,19.09050931932105,11.820786476135254,14.56153714229913,4.78912353515625,4.8667509067925465,0,239.15448370800726,240,12.693104748035067
0.071110000000005127,20.410452692945299,11.680201530456543,12.6931047503831,18.411561965942383,4.9968863232954455,0,239.57303151079549,240,10.821278325707674
0.071120000000005124,21.729516350707907,11.992527008056641,10.821278323192018,3.3862199783325195,5.0846136961195638,1,239.89767837077613,240,8.9473118589731531
0.07113000000000512,19.863843559695169,12.203073501586914,8.9473118549676656,3.3913745880126953,5.1357154109142948,1,240.12839553981456,240,10.274015470856012
0.071140000000005116,17.989993318846725,12.325717926025391,10.274015480149501,-4.61456298828125,5.0495235363646849,1,239.88844597478965,240,11.599834861313635
