   Time             I(L7)             i_out_M_BB1       udc_BB1           i_pred_BB1        iL_BB1            Uref_BB1          pwmBB1            i_ref_BB1       
  3.310000000E-03   1.856648923E+01   4.525346540E+00   2.262673766E+02   0.000000000E+00   2.027001889E+01   2.400000000E+02   0.000000000E+00   1.984655190E+01 
  3.320000000E-03   1.685708759E+01   4.539803101E+00   2.269902049E+02   0.000000000E+00   1.856648923E+01   2.400000000E+02   1.000000000E+00   1.983798599E+01 
  3.330000000E-03   1.817851949E+01   4.552968491E+00   2.276484739E+02   0.000000000E+00   1.685708757E+01   2.400000000E+02   1.000000000E+00   1.979546165E+01 
  3.340000000E-03   1.949907069E+01   4.548418900E+00   2.274209950E+02   0.000000000E+00   1.817851950E+01   2.400000000E+02   1.000000000E+00   1.974990845E+01 
  3.350000000E-03   2.081896172E+01   4.543873871E+00   2.271937433E+02   0.000000000E+00   1.949907069E+01   2.400000000E+02   1.000000000E+00   1.973168564E+01 
  3.360000000E-03   2.213797292E+01   4.539332252E+00   2.269666620E+02   0.000000000E+00   2.081896173E+01   2.400000000E+02   0.000000000E+00   1.974023247E+01 
  3.370000000E-03   2.042597692E+01   4.534795167E+00   2.267398077E+02   0.000000000E+00   2.213797292E+01   2.400000000E+02   0.000000000E+00   1.977499771E+01 
  3.380000000E-03   1.870512195E+01   4.551102563E+00   2.275551782E+02   0.000000000E+00   2.042597693E+01   2.400000000E+02   0.000000000E+00   1.980513763E+01 
  3.390000000E-03   1.697835021E+01   4.565676264E+00   2.282838626E+02   0.000000000E+00   1.870512195E+01   2.400000000E+02   1.000000000E+00   1.980034637E+01 
  3.400000000E-03   1.829970129E+01   4.578945635E+00   2.289473327E+02   0.000000000E+00   1.697835020E+01   2.400000000E+02   1.000000000E+00   1.976117325E+01 
  3.410000000E-03   1.962017172E+01   4.574370138E+00   2.287185559E+02   0.000000000E+00   1.829970131E+01   2.400000000E+02   1.000000000E+00   1.971873093E+01 
  3.420000000E-03   2.093998203E+01   4.569799160E+00   2.284900077E+02   0.000000000E+00   1.962017173E+01   2.400000000E+02   1.000000000E+00   1.970355415E+01 
  3.430000000E-03   2.225891256E+01   4.565231620E+00   2.282616308E+02   0.000000000E+00   2.093998204E+01   2.400000000E+02   0.000000000E+00   1.971508408E+01 
  3.440000000E-03   2.052955389E+01   4.560668657E+00   2.280334821E+02   0.000000000E+00   2.225891258E+01   2.400000000E+02   0.000000000E+00   1.975277138E+01 
  3.450000000E-03   1.879130191E+01   4.577058036E+00   2.288529518E+02   0.000000000E+00   2.052955388E+01   2.400000000E+02   0.000000000E+00   1.978560066E+01 
  3.460000000E-03   1.704711470E+01   4.591696239E+00   2.295848625E+02   0.000000000E+00   1.879130190E+01   2.400000000E+02   1.000000000E+00   1.978309631E+01 
  3.470000000E-03   1.836841995E+01   4.605017082E+00   2.302509040E+02   0.000000000E+00   1.704711470E+01   2.400000000E+02   1.000000000E+00   1.974581909E+01 
  3.480000000E-03   1.968884458E+01   4.600415480E+00   2.300208245E+02   0.000000000E+00   1.836841996E+01   2.400000000E+02   1.000000000E+00   1.970505714E+01 
  3.490000000E-03   2.100860911E+01   4.595818496E+00   2.297909750E+02   0.000000000E+00   1.968884460E+01   2.400000000E+02   1.000000000E+00   1.969152832E+01 
  3.500000000E-03   2.232749390E+01   4.591224950E+00   2.295612978E+02   0.000000000E+00   2.100860912E+01   2.400000000E+02   0.000000000E+00   1.970467186E+01 
  3.510000000E-03   2.058077110E+01   4.586636010E+00   2.293318501E+02   0.000000000E+00   2.232749391E+01   2.400000000E+02   0.000000000E+00   1.974394035E+01 
  3.520000000E-03   1.882515555E+01   4.603054947E+00   2.301527982E+02   0.000000000E+00   2.058077109E+01   2.400000000E+02   0.000000000E+00   1.977814484E+01 
  3.530000000E-03   1.706361242E+01   4.617705343E+00   2.308853182E+02   0.000000000E+00   1.882515555E+01   2.400000000E+02   1.000000000E+00   1.977664185E+01 
  3.540000000E-03   1.838490668E+01   4.631025348E+00   2.315513180E+02   0.000000000E+00   1.706361240E+01   2.400000000E+02   1.000000000E+00   1.973999596E+01 
  3.550000000E-03   1.970532032E+01   4.626397754E+00   2.313199391E+02   0.000000000E+00   1.838490668E+01   2.400000000E+02   1.000000000E+00   1.969968033E+01 
  3.560000000E-03   2.102507387E+01   4.621774821E+00   2.310887915E+02   0.000000000E+00   1.970532033E+01   2.400000000E+02   1.000000000E+00   1.968658829E+01 
  3.570000000E-03   2.234394768E+01   4.617155327E+00   2.308578171E+02   0.000000000E+00   2.102507388E+01   2.400000000E+02   0.000000000E+00   1.970016098E+01 
  3.580000000E-03   2.057996337E+01   4.612540465E+00   2.306270735E+02   0.000000000E+00   2.234394768E+01   2.400000000E+02   0.000000000E+00   1.973984718E+01 
  3.590000000E-03   1.880712133E+01   4.628937049E+00   2.314469024E+02   0.000000000E+00   2.057996336E+01   2.400000000E+02   0.000000000E+00   1.977429008E+01 
  3.600000000E-03   1.702838510E+01   4.643547854E+00   2.321774433E+02   0.000000000E+00   1.880712132E+01   2.400000000E+02   1.000000000E+00   1.977267456E+01 
  3.610000000E-03   1.834970284E+01   4.656815392E+00   2.328408207E+02   0.000000000E+00   1.702838509E+01   2.400000000E+02   1.000000000E+00   1.973557663E+01 
  3.620000000E-03   1.967013995E+01   4.652162033E+00   2.326081533E+02   0.000000000E+00   1.834970286E+01   2.400000000E+02   1.000000000E+00   1.969464684E+01 
  3.630000000E-03   2.098991695E+01   4.647513350E+00   2.323757184E+02   0.000000000E+00   1.967013995E+01   2.400000000E+02   1.000000000E+00   1.968095207E+01 
  3.640000000E-03   2.230881419E+01   4.642868134E+00   2.321434577E+02   0.000000000E+00   2.098991695E+01   2.400000000E+02   0.000000000E+00   1.969393349E+01 
  3.650000000E-03   2.052777317E+01   4.638227580E+00   2.319114291E+02   0.000000000E+00   2.230881420E+01   2.400000000E+02   0.000000000E+00   1.973304176E+01 
  3.660000000E-03   1.873794327E+01   4.654550594E+00   2.327275799E+02   0.000000000E+00   2.052777317E+01   2.400000000E+02   0.000000000E+00   1.976674652E+01 
  3.670000000E-03   1.694227781E+01   4.669070904E+00   2.334535967E+02   0.000000000E+00   1.873794326E+01   2.400000000E+02   1.000000000E+00   1.976406860E+01 
  3.680000000E-03   1.826365294E+01   4.682235343E+00   2.341118184E+02   0.000000000E+00   1.694227781E+01   2.400000000E+02   1.000000000E+00   1.972558975E+01 
  3.690000000E-03   1.958414740E+01   4.677556603E+00   2.338778809E+02   0.000000000E+00   1.826365295E+01   2.400000000E+02   1.000000000E+00   1.968313789E+01 
  3.700000000E-03   2.090398172E+01   4.672882511E+00   2.336441772E+02   0.000000000E+00   1.958414740E+01   2.400000000E+02   1.000000000E+00   1.966795349E+01 
  3.710000000E-03   2.222293625E+01   4.668211943E+00   2.334106487E+02   0.000000000E+00   2.090398173E+01   2.400000000E+02   0.000000000E+00   1.967947578E+01 
  3.720000000E-03   2.042514303E+01   4.663546065E+00   2.331773535E+02   0.000000000E+00   2.222293627E+01   2.400000000E+02   0.000000000E+00   1.971715546E+01 
  3.730000000E-03   1.861866277E+01   4.679745388E+00   2.339873205E+02   0.000000000E+00   2.042514302E+01   2.400000000E+02   0.000000000E+00   1.974929237E+01 
  3.740000000E-03   1.680643016E+01   4.694125508E+00   2.347063265E+02   0.000000000E+00   1.861866276E+01   2.400000000E+02   1.000000000E+00   1.974474525E+01 
  3.750000000E-03   1.812789582E+01   4.707137393E+00   2.353569211E+02   0.000000000E+00   1.680643015E+01   2.400000000E+02   1.000000000E+00   1.970410156E+01 
  3.760000000E-03   1.944848076E+01   4.702433756E+00   2.351217395E+02   0.000000000E+00   1.812789583E+01   2.400000000E+02   1.000000000E+00   1.965936279E+01 
  3.770000000E-03   2.076840551E+01   4.697734823E+00   2.348867928E+02   0.000000000E+00   1.944848077E+01   2.400000000E+02   1.000000000E+00   1.964193916E+01 
  3.780000000E-03   2.208745042E+01   4.693039386E+00   2.346520223E+02   0.000000000E+00   2.076840552E+01   2.400000000E+02   0.000000000E+00   1.965126991E+01 
  3.790000000E-03   2.027330616E+01   4.688348696E+00   2.344174864E+02   0.000000000E+00   2.208745042E+01   2.400000000E+02   0.000000000E+00   1.968680382E+01 
  3.800000000E-03   1.845060870E+01   4.704375613E+00   2.352188318E+02   0.000000000E+00   2.027330616E+01   2.400000000E+02   0.000000000E+00   1.971667480E+01 
  3.810000000E-03   1.662226585E+01   4.718567226E+00   2.359284129E+02   0.000000000E+00   1.845060871E+01   2.400000000E+02   1.000000000E+00   1.970958138E+01 
  3.820000000E-03   1.794385426E+01   4.731378667E+00   2.365689849E+02   0.000000000E+00   1.662226585E+01   2.400000000E+02   1.000000000E+00   1.966611862E+01 
  3.830000000E-03   1.926456186E+01   4.726650815E+00   2.363325921E+02   0.000000000E+00   1.794385427E+01   2.400000000E+02   1.000000000E+00   1.961845779E+01 
  3.840000000E-03   2.058460921E+01   4.721927667E+00   2.360964356E+02   0.000000000E+00   1.926456187E+01   2.400000000E+02   1.000000000E+00   1.959817314E+01 
  3.850000000E-03   2.190377663E+01   4.717208100E+00   2.358604560E+02   0.000000000E+00   2.058460922E+01   2.400000000E+02   0.000000000E+00   1.960470200E+01 
  3.860000000E-03   2.007377557E+01   4.712493194E+00   2.356247123E+02   0.000000000E+00   2.190377664E+01   2.400000000E+02   0.000000000E+00   1.963749123E+01 
  3.870000000E-03   1.823538593E+01   4.728300553E+00   2.364150798E+02   0.000000000E+00   2.007377557E+01   2.400000000E+02   0.000000000E+00   1.966451645E+01 
  3.880000000E-03   1.639148071E+01   4.742257119E+00   2.371129079E+02   0.000000000E+00   1.823538594E+01   2.400000000E+02   1.000000000E+00   1.965431786E+01 
  3.890000000E-03   1.771322293E+01   4.754822001E+00   2.377411514E+02   0.000000000E+00   1.639148070E+01   2.400000000E+02   1.000000000E+00   1.960750008E+01 
  3.900000000E-03   1.903408424E+01   4.750070701E+00   2.375035873E+02   0.000000000E+00   1.771322295E+01   2.400000000E+02   1.000000000E+00   1.955639648E+01 
  3.910000000E-03   2.035428523E+01   4.745324190E+00   2.372662606E+02   0.000000000E+00   1.903408425E+01   2.400000000E+02   1.000000000E+00   1.953274155E+01 
  3.920000000E-03   2.167360618E+01   4.740581204E+00   2.370291118E+02   0.000000000E+00   2.035428523E+01   2.400000000E+02   0.000000000E+00   1.953597069E+01 
  3.930000000E-03   1.982833152E+01   4.735842992E+00   2.367922000E+02   0.000000000E+00   2.167360618E+01   2.400000000E+02   0.000000000E+00   1.956553078E+01 
  3.940000000E-03   1.797486232E+01   4.751385518E+00   2.375693280E+02   0.000000000E+00   1.982833152E+01   2.400000000E+02   1.000000000E+00   1.958923912E+01 
  3.950000000E-03   1.929554925E+01   4.765062428E+00   2.382531740E+02   0.000000000E+00   1.797486232E+01   2.400000000E+02   1.000000000E+00   1.957548714E+01 
  3.960000000E-03   2.061535597E+01   4.760300925E+00   2.380150982E+02   0.000000000E+00   1.929554925E+01   2.400000000E+02   1.000000000E+00   1.955668068E+01 
  3.970000000E-03   2.193450290E+01   4.755544182E+00   2.377772604E+02   0.000000000E+00   2.061535598E+01   2.400000000E+02   0.000000000E+00   1.956465530E+01 
  3.980000000E-03   2.007897456E+01   4.750790993E+00   2.375396008E+02   0.000000000E+00   2.193450290E+01   2.400000000E+02   0.000000000E+00   1.959886169E+01 
  3.990000000E-03   1.821510516E+01   4.766571621E+00   2.383286333E+02   0.000000000E+00   2.007897454E+01   2.400000000E+02   0.000000000E+00   1.962701988E+01 
  4.000000000E-03   1.634576639E+01   4.780476033E+00   2.390238540E+02   0.000000000E+00   1.821510516E+01   2.400000000E+02   1.000000000E+00   1.961742020E+01 
  4.010000000E-03   1.766753908E+01   4.792969733E+00   2.396485384E+02   0.000000000E+00   1.634576638E+01   2.400000000E+02   1.000000000E+00   1.957068062E+01 
  4.020000000E-03   1.898843083E+01   4.788180320E+00   2.394090684E+02   0.000000000E+00   1.766753908E+01   2.400000000E+02   1.000000000E+00   1.951939964E+01 
  4.030000000E-03   2.030866225E+01   4.783395696E+00   2.391698376E+02   0.000000000E+00   1.898843084E+01   2.400000000E+02   1.000000000E+00   1.949557114E+01 
  4.040000000E-03   2.162801362E+01   4.778614681E+00   2.389307861E+02   0.000000000E+00   2.030866226E+01   2.400000000E+02   0.000000000E+00   1.949863052E+01 
  4.050000000E-03   1.975750184E+01   4.773838413E+00   2.386919736E+02   0.000000000E+00   2.162801363E+01   2.400000000E+02   0.000000000E+00   1.952802467E+01 
  4.060000000E-03   1.787889314E+01   4.789278535E+00   2.394639794E+02   0.000000000E+00   1.975750183E+01   2.400000000E+02   1.000000000E+00   1.955131912E+01 
  4.070000000E-03   1.919964403E+01   4.802827959E+00   2.401414508E+02   0.000000000E+00   1.787889313E+01   2.400000000E+02   1.000000000E+00   1.953665733E+01 
  4.080000000E-03   2.051951467E+01   4.798028698E+00   2.399014882E+02   0.000000000E+00   1.919964403E+01   2.400000000E+02   0.000000000E+00   1.951671028E+01 
  4.090000000E-03   1.863738481E+01   4.793234268E+00   2.396617654E+02   0.000000000E+00   2.051951468E+01   2.400000000E+02   0.000000000E+00   1.952356720E+01 
  4.100000000E-03   1.674792758E+01   4.807538573E+00   2.403769809E+02   0.000000000E+00   1.863738481E+01   2.400000000E+02   1.000000000E+00   1.952466393E+01 
  4.110000000E-03   1.806943224E+01   4.819942291E+00   2.409971672E+02   0.000000000E+00   1.674792757E+01   2.400000000E+02   0.000000000E+00   1.948802376E+01 
  4.120000000E-03   1.617558674E+01   4.815125948E+00   2.407563495E+02   0.000000000E+00   1.806943224E+01   2.400000000E+02   0.000000000E+00   1.944643593E+01 
  4.130000000E-03   1.427607758E+01   4.826951226E+00   2.413476147E+02   0.000000000E+00   1.617558674E+01   2.400000000E+02   0.000000000E+00   1.939995766E+01 
  4.140000000E-03   1.237311871E+01   4.836867973E+00   2.418434515E+02   0.000000000E+00   1.427607756E+01   2.400000000E+02   0.000000000E+00   1.931647491E+01 
  4.150000000E-03   1.046641183E+01   4.845351427E+00   2.422676247E+02   0.000000000E+00   1.237311871E+01   2.400000000E+02   0.000000000E+00   1.919663811E+01 
  4.160000000E-03   8.557234307E+00   4.851922540E+00   2.425961799E+02   0.000000000E+00   1.046641182E+01   2.400000000E+02   0.000000000E+00   1.904110146E+01 
  4.170000000E-03   6.646863039E+00   4.856580077E+00   2.428290573E+02   0.000000000E+00   8.557234310E+00   2.400000000E+02   0.000000000E+00   1.885051537E+01 
  4.180000000E-03   4.736573595E+00   4.859324164E+00   2.429662609E+02   0.000000000E+00   6.646863042E+00   2.400000000E+02   0.000000000E+00   1.862554550E+01 
  4.190000000E-03   2.827639366E+00   4.860156110E+00   2.430078586E+02   0.000000000E+00   4.736573587E+00   2.400000000E+02   0.000000000E+00   1.836686897E+01 
  4.200000000E-03   9.213307192E-01   4.859078572E+00   2.429539818E+02   0.000000000E+00   2.827639364E+00   2.400000000E+02   0.000000000E+00   1.807517433E+01 
  4.210000000E-03  -9.810858465E-01   4.856095444E+00   2.428048255E+02   0.000000000E+00   9.213307237E-01   2.400000000E+02   0.000000000E+00   1.775115967E+01 
  4.220000000E-03  -2.878348534E+00   4.851211884E+00   2.425606477E+02   0.000000000E+00  -9.810858472E-01   2.400000000E+02   0.000000000E+00   1.739553833E+01 
  4.230000000E-03  -4.769201083E+00   4.844434329E+00   2.422217695E+02   0.000000000E+00  -2.878348539E+00   2.400000000E+02   0.000000000E+00   1.700903320E+01 
  4.240000000E-03  -6.652393599E+00   4.835770426E+00   2.417885745E+02   0.000000000E+00  -4.769201084E+00   2.400000000E+02   0.000000000E+00   1.659237671E+01 
  4.250000000E-03  -8.526683377E+00   4.825229112E+00   2.412615084E+02   0.000000000E+00  -6.652393608E+00   2.400000000E+02   0.000000000E+00   1.614631271E+01 
  4.260000000E-03  -1.039083571E+01   4.812820535E+00   2.406410790E+02   0.000000000E+00  -8.526683374E+00   2.400000000E+02   0.000000000E+00   1.567159557E+01 
  4.270000000E-03  -1.224362472E+01   4.798556049E+00   2.399278554E+02   0.000000000E+00  -1.039083573E+01   2.400000000E+02   0.000000000E+00   1.516898823E+01 
  4.280000000E-03  -1.408383413E+01   4.782448300E+00   2.391224676E+02   0.000000000E+00  -1.224362474E+01   2.400000000E+02   1.000000000E+00   1.463926411E+01 
  4.290000000E-03  -1.274178072E+01   4.764511075E+00   2.382256060E+02   0.000000000E+00  -1.408383413E+01   2.400000000E+02   1.000000000E+00   1.408320427E+01 
  4.300000000E-03  -1.140062176E+01   4.759750112E+00   2.379875578E+02   0.000000000E+00  -1.274178072E+01   2.400000000E+02   1.000000000E+00   1.353328419E+01 
  4.310000000E-03  -1.006013327E+01   4.754993881E+00   2.377497474E+02   0.000000000E+00  -1.140062174E+01   2.400000000E+02   1.000000000E+00   1.302119446E+01 
  4.320000000E-03  -8.720538331E+00   4.750241260E+00   2.375121154E+02   0.000000000E+00  -1.006013326E+01   2.400000000E+02   1.000000000E+00   1.254616261E+01 
  4.330000000E-03  -7.381836359E+00   4.745493385E+00   2.372747208E+02   0.000000000E+00  -8.720538332E+00   2.400000000E+02   1.000000000E+00   1.210743237E+01 
  4.340000000E-03  -6.044026753E+00   4.740750256E+00   2.370375636E+02   0.000000000E+00  -7.381836355E+00   2.400000000E+02   1.000000000E+00   1.170425987E+01 
  4.350000000E-03  -4.707108920E+00   4.736011846E+00   2.368006433E+02   0.000000000E+00  -6.044026748E+00   2.400000000E+02   1.000000000E+00   1.133591557E+01 
  4.360000000E-03  -3.371082264E+00   4.731278153E+00   2.365639599E+02   0.000000000E+00  -4.707108914E+00   2.400000000E+02   1.000000000E+00   1.100168610E+01 
  4.370000000E-03  -2.035946191E+00   4.726549236E+00   2.363275130E+02   0.000000000E+00  -3.371082258E+00   2.400000000E+02   1.000000000E+00   1.070087051E+01 
  4.380000000E-03  -7.017001082E-01   4.721825007E+00   2.360913025E+02   0.000000000E+00  -2.035946181E+00   2.400000000E+02   1.000000000E+00   1.043278313E+01 
  4.390000000E-03   6.316565782E-01   4.717105526E+00   2.358553280E+02   0.000000000E+00  -7.017001025E-01   2.400000000E+02   1.000000000E+00   1.019675064E+01 
  4.400000000E-03   1.964124461E+00   4.712390762E+00   2.356195895E+02   0.000000000E+00   6.316565901E-01   2.400000000E+02   1.000000000E+00   9.992115021E+00 
  4.410000000E-03   3.295704132E+00   4.707680716E+00   2.353840865E+02   0.000000000E+00   1.964124465E+00   2.400000000E+02   1.000000000E+00   9.818230629E+00 
  4.420000000E-03   4.626396184E+00   4.702975360E+00   2.351488189E+02   0.000000000E+00   3.295704147E+00   2.400000000E+02   1.000000000E+00   9.674464226E+00 
  4.430000000E-03   5.956201209E+00   4.698274722E+00   2.349137865E+02   0.000000000E+00   4.626396191E+00   2.400000000E+02   1.000000000E+00   9.560195923E+00 
  4.440000000E-03   7.285119798E+00   4.693578745E+00   2.346789890E+02   0.000000000E+00   5.956201221E+00   2.400000000E+02   1.000000000E+00   9.474818230E+00 
  4.450000000E-03   8.613152541E+00   4.688887486E+00   2.344444261E+02   0.000000000E+00   7.285119807E+00   2.400000000E+02   1.000000000E+00   9.417735100E+00 
  4.460000000E-03   9.940300030E+00   4.684200945E+00   2.342100978E+02   0.000000000E+00   8.613152545E+00   2.400000000E+02   1.000000000E+00   9.388362885E+00 
  4.470000000E-03   1.126656285E+01   4.679519066E+00   2.339760036E+02   0.000000000E+00   9.940300032E+00   2.400000000E+02   1.000000000E+00   9.386130333E+00 
  4.480000000E-03   1.259194160E+01   4.674841819E+00   2.337421434E+02   0.000000000E+00   1.126656286E+01   2.400000000E+02   1.000000000E+00   9.410476685E+00 
  4.490000000E-03   1.391643687E+01   4.670169318E+00   2.335085170E+02   0.000000000E+00   1.259194160E+01   2.400000000E+02   1.000000000E+00   9.460852623E+00 
  4.500000000E-03   1.524004923E+01   4.665501450E+00   2.332751240E+02   0.000000000E+00   1.391643687E+01   2.400000000E+02   1.000000000E+00   9.536719322E+00 
  4.510000000E-03   1.656277929E+01   4.660838243E+00   2.330419644E+02   0.000000000E+00   1.524004924E+01   2.400000000E+02   1.000000000E+00   9.637549400E+00 
  4.520000000E-03   1.788462763E+01   4.656179726E+00   2.328090378E+02   0.000000000E+00   1.656277931E+01   2.400000000E+02   1.000000000E+00   9.762826920E+00 
  4.530000000E-03   1.920559483E+01   4.651525842E+00   2.325763439E+02   0.000000000E+00   1.788462764E+01   2.400000000E+02   1.000000000E+00   9.912044525E+00 
  4.540000000E-03   2.052568150E+01   4.646876647E+00   2.323438827E+02   0.000000000E+00   1.920559484E+01   2.400000000E+02   1.000000000E+00   1.008470631E+01 
  4.550000000E-03   2.184488820E+01   4.642232057E+00   2.321116538E+02   0.000000000E+00   2.052568151E+01   2.400000000E+02   0.000000000E+00   1.028032494E+01 
  4.560000000E-03   2.006481087E+01   4.637592127E+00   2.318796571E+02   0.000000000E+00   2.184488821E+01   2.400000000E+02   0.000000000E+00   1.049842453E+01 
  4.570000000E-03   1.827625121E+01   4.653452891E+00   2.326726958E+02   0.000000000E+00   2.006481087E+01   2.400000000E+02   0.000000000E+00   1.070755291E+01 
  4.580000000E-03   1.648208501E+01   4.667512641E+00   2.333756833E+02   0.000000000E+00   1.827625120E+01   2.400000000E+02   1.000000000E+00   1.087681293E+01 
  4.590000000E-03   1.780376685E+01   4.680217927E+00   2.340109473E+02   0.000000000E+00   1.648208502E+01   2.400000000E+02   1.000000000E+00   1.100685978E+01 
  4.600000000E-03   1.912456781E+01   4.675541192E+00   2.337771106E+02   0.000000000E+00   1.780376685E+01   2.400000000E+02   1.000000000E+00   1.112958145E+01 
  4.610000000E-03   2.044470848E+01   4.670869117E+00   2.335435076E+02   0.000000000E+00   1.912456781E+01   2.400000000E+02   1.000000000E+00   1.127627277E+01 
  4.620000000E-03   2.176396916E+01   4.666200567E+00   2.333100797E+02   0.000000000E+00   2.044470850E+01   2.400000000E+02   0.000000000E+00   1.144643974E+01 
  4.630000000E-03   1.996804836E+01   4.661536707E+00   2.330768851E+02   0.000000000E+00   2.176396917E+01   2.400000000E+02   0.000000000E+00   1.163959789E+01 
  4.640000000E-03   1.816374134E+01   4.677280785E+00   2.338640906E+02   0.000000000E+00   1.996804835E+01   2.400000000E+02   1.000000000E+00   1.182412624E+01 
  4.650000000E-03   1.948430239E+01   4.691208218E+00   2.345604626E+02   0.000000000E+00   1.816374134E+01   2.400000000E+02   1.000000000E+00   1.196896172E+01 
  4.660000000E-03   2.080398330E+01   4.686520526E+00   2.343260768E+02   0.000000000E+00   1.948430238E+01   2.400000000E+02   1.000000000E+00   1.210606289E+01 
  4.670000000E-03   2.212300449E+01   4.681837481E+00   2.340919252E+02   0.000000000E+00   2.080398332E+01   2.400000000E+02   0.000000000E+00   1.226682472E+01 
  4.680000000E-03   2.031626749E+01   4.677157960E+00   2.338579492E+02   0.000000000E+00   2.212300450E+01   2.400000000E+02   0.000000000E+00   1.245075798E+01 
  4.690000000E-03   1.850093387E+01   4.693237130E+00   2.346619078E+02   0.000000000E+00   2.031626749E+01   2.400000000E+02   0.000000000E+00   1.262613583E+01 
  4.700000000E-03   1.667991927E+01   4.707488330E+00   2.353744680E+02   0.000000000E+00   1.850093385E+01   2.400000000E+02   1.000000000E+00   1.276178551E+01 
  4.710000000E-03   1.800146925E+01   4.720364814E+00   2.360182918E+02   0.000000000E+00   1.667991927E+01   2.400000000E+02   1.000000000E+00   1.285835838E+01 
  4.720000000E-03   1.932213845E+01   4.715647975E+00   2.357824493E+02   0.000000000E+00   1.800146926E+01   2.400000000E+02   1.000000000E+00   1.294800472E+01 
  4.730000000E-03   2.064214743E+01   4.710935826E+00   2.355468424E+02   0.000000000E+00   1.932213846E+01   2.400000000E+02   1.000000000E+00   1.306228065E+01 
  4.740000000E-03   2.196127649E+01   4.706227202E+00   2.353114121E+02   0.000000000E+00   2.064214743E+01   2.400000000E+02   0.000000000E+00   1.320067787E+01 
  4.750000000E-03   2.013851011E+01   4.701523324E+00   2.350762172E+02   0.000000000E+00   2.196127650E+01   2.400000000E+02   0.000000000E+00   1.336269855E+01 
  4.760000000E-03   1.830729757E+01   4.717404522E+00   2.358702770E+02   0.000000000E+00   2.013851011E+01   2.400000000E+02   0.000000000E+00   1.351644230E+01 
  4.770000000E-03   1.647052333E+01   4.731442019E+00   2.365721529E+02   0.000000000E+00   1.830729757E+01   2.400000000E+02   1.000000000E+00   1.363057137E+01 
  4.780000000E-03   1.779221288E+01   4.744093133E+00   2.372047088E+02   0.000000000E+00   1.647052333E+01   2.400000000E+02   1.000000000E+00   1.370573807E+01 
  4.790000000E-03   1.911302154E+01   4.739352590E+00   2.369676808E+02   0.000000000E+00   1.779221287E+01   2.400000000E+02   1.000000000E+00   1.377425098E+01 
  4.800000000E-03   2.043316991E+01   4.734616738E+00   2.367308896E+02   0.000000000E+00   1.911302155E+01   2.400000000E+02   1.000000000E+00   1.386781788E+01 
  4.810000000E-03   2.175243828E+01   4.729884466E+00   2.364942759E+02   0.000000000E+00   2.043316991E+01   2.400000000E+02   0.000000000E+00   1.398592377E+01 
  4.820000000E-03   1.991418448E+01   4.725156913E+00   2.362578987E+02   0.000000000E+00   2.175243827E+01   2.400000000E+02   0.000000000E+00   1.412806129E+01 
  4.830000000E-03   1.806766492E+01   4.740794211E+00   2.370397626E+02   0.000000000E+00   1.991418448E+01   2.400000000E+02   1.000000000E+00   1.426216602E+01 
  4.840000000E-03   1.938829000E+01   4.754572714E+00   2.377286878E+02   0.000000000E+00   1.806766491E+01   2.400000000E+02   1.000000000E+00   1.435674095E+01 
  4.850000000E-03   2.070803491E+01   4.749821670E+00   2.374911362E+02   0.000000000E+00   1.938829001E+01   2.400000000E+02   1.000000000E+00   1.444416523E+01 
  4.860000000E-03   2.202712006E+01   4.745075415E+00   2.372538219E+02   0.000000000E+00   2.070803492E+01   2.400000000E+02   0.000000000E+00   1.455624485E+01 
  4.870000000E-03   2.017844494E+01   4.740332656E+00   2.370166855E+02   0.000000000E+00   2.202712007E+01   2.400000000E+02   0.000000000E+00   1.469247150E+01 
  4.880000000E-03   1.832134881E+01   4.756221472E+00   2.378111250E+02   0.000000000E+00   2.017844494E+01   2.400000000E+02   0.000000000E+00   1.482067776E+01 
  4.890000000E-03   1.645872059E+01   4.770240693E+00   2.385120867E+02   0.000000000E+00   1.832134880E+01   2.400000000E+02   1.000000000E+00   1.490926170E+01 
  4.900000000E-03   1.778041800E+01   4.782854148E+00   2.391427598E+02   0.000000000E+00   1.645872058E+01   2.400000000E+02   1.000000000E+00   1.495887756E+01 
  4.910000000E-03   1.910123452E+01   4.778074867E+00   2.389037952E+02   0.000000000E+00   1.778041801E+01   2.400000000E+02   1.000000000E+00   1.500209141E+01 
  4.920000000E-03   2.042139075E+01   4.773300333E+00   2.386650693E+02   0.000000000E+00   1.910123453E+01   2.400000000E+02   1.000000000E+00   1.507086563E+01 
  4.930000000E-03   2.174066697E+01   4.768529408E+00   2.384265223E+02   0.000000000E+00   2.042139076E+01   2.400000000E+02   0.000000000E+00   1.516467476E+01 
  4.940000000E-03   1.987673006E+01   4.763763258E+00   2.381882138E+02   0.000000000E+00   2.174066698E+01   2.400000000E+02   0.000000000E+00   1.528300190E+01 
  4.950000000E-03   1.800460365E+01   4.779330908E+00   2.389665981E+02   0.000000000E+00   1.987673006E+01   2.400000000E+02   1.000000000E+00   1.539351559E+01 
  4.960000000E-03   1.932527076E+01   4.793014284E+00   2.396507667E+02   0.000000000E+00   1.800460365E+01   2.400000000E+02   1.000000000E+00   1.546445847E+01 
  4.970000000E-03   2.064505767E+01   4.788224828E+00   2.394112944E+02   0.000000000E+00   1.932527077E+01   2.400000000E+02   1.000000000E+00   1.552846813E+01 
