Time,I_L4_,I_L5_,I_L6_,I_L7_,iout_est_filt_COMP,i_out_M_COMP,iout_est_COMP,udc_COMP,i_pred_COMP,i_ref_COMP,iL_COMP,Uref_COMP,iout_est_filt_MPC,i_out_M_MPC,iout_est_MPC,udc_MPC,i_pred_MPC,i_ref_IP2,iL_MPC,Uref_MPC,iout_est_filt_BB,i_out_M_BB,iout_est_BB,udc_BB,i_pred_BB,i_ref_BB,iL_BB,Uref_BB,i_exp,pwmBB,i_out_M_BB1,udc_BB1,i_pred_BB1,iL_BB1,Uref_BB1,pwmBB1,i_ref_BB1
0.2078975,1.421687812,1.195907665,1.731734828,-0.07423328372,-0.3510143396,0.1607183711,2.314758301,160.8943652,1.245880961,-0.8296154141,1.462333199,160,-0.3514564151,0.1600380202,2.320098877,160.1935584,1.021378279,-0.2816742659,1.236078123,160,0.1604166223,0.1603863558,0.1602172852,160.4580943,0,0.2564217448,1.772099957,160,-0.8309040666,0,0.1724284573,172.4345427,0,-0.02594544668,160,0,4.211439133
0.2078855,2.396816507,2.159738908,1.844609315,1.085047615,-0.3510143396,0.1607183711,2.314758301,160.7870704,1.245880961,-0.8296154141,2.437423689,160,-0.3514564151,0.1600380202,2.320098877,160.1001363,1.021378279,-0.2816742659,2.199880022,160,0.160263596,0.1603943751,0.1605224609,160.3899663,0,0.256128341,1.778003053,160,-0.8309040666,0,0.1723780585,172.4117302,0,1.133359863,160,0,4.273271084
0.207898,1.381041677,1.155736817,1.691368423,-0.1225191023,-0.3510143396,0.1607183711,2.314758301,160.897568,1.245880961,-0.8296154141,1.421687809,160,-0.3514564151,0.1600380202,2.320098877,160.1961979,1.021378279,-0.2816742659,1.195907664,160,0.1604166223,0.1603863558,0.1602172852,160.4620729,0,0.2564217448,1.731734827,160,-0.8309040666,0,0.1724284573,172.4339864,0,-0.07423328796,160,0,4.211439133
0.207886,2.356206952,2.119595797,1.911213371,1.036735456,-0.3510143396,0.1607183711,2.314758301,160.7927111,1.245880961,-0.8296154141,2.396816505,160,-0.3514564151,0.1600380202,2.320098877,160.1051856,1.021378279,-0.2816742659,2.159738905,160,0.160263596,0.1603943751,0.1605224609,160.3895653,0,0.256128341,1.844609329,160,-0.8309040666,0,0.1723780585,172.4140722,0,1.085047614,160,0,4.273271084
0.207885,2.437423689,2.199880025,1.778003038,1.133359864,-0.3510143396,0.1607183711,2.314758301,160.781328,1.245880961,-0.8296154141,2.478028431,160,-0.3514564151,0.1600380202,2.320098877,160.0949868,1.021378279,-0.2816742659,2.240019079,160,0.160263596,0.1603943751,0.1605224609,160.3903673,0,0.256128341,1.71139456,160,-0.8309040666,0,0.1723780585,172.4092675,0,1.181672122,160,0,4.273271084
0.2078895,2.071879322,1.838543803,2.377379589,0.6985596164,-0.3510143396,0.1607183711,2.314758301,160.8293534,1.245880961,-0.8296154141,2.112503587,160,-0.3514564151,0.1600380202,2.320098877,160.1377196,1.021378279,-0.2816742659,1.878698999,160,0.160263596,0.1603943751,0.1605224609,160.3867582,0,0.256128341,2.310791075,160,-0.8309040666,0,0.1723780585,172.4270837,0,0.7468688885,160,0,4.273271084
0.2078925,1.82809694,1.597583814,2.135317762,0.4087227905,-0.3510143396,0.1607183711,2.314758301,160.856749,1.245880961,-0.8296154141,1.868731136,160,-0.3514564151,0.1600380202,2.320098877,160.1616403,1.021378279,-0.2816742659,1.637746724,160,0.1604166223,0.1603863558,0.1602172852,160.4127582,0,0.2564217448,2.175666459,160,-0.8309040666,0,0.1724284573,172.4334658,0,0.4570264167,160,0,4.211439133
0.207882,2.681013159,2.440681095,1.378318741,1.423230734,-0.3510143396,0.1607183711,2.314758301,160.7447424,1.245880961,-0.8296154141,2.721601831,160,-0.3514564151,0.1600380202,2.320098877,160.0619819,1.021378279,-0.2816742659,2.480806373,160,0.160263596,0.1603943751,0.1605224609,160.3927734,0,0.256128341,1.311696934,160,-0.8309040666,0,0.1723780585,172.3919547,0,1.471541353,160,0,4.273271084
0.2078865,2.315595092,2.079450759,1.977815206,0.9884234669,-0.3510143396,0.1607183711,2.314758301,160.7982504,1.245880961,-0.8296154141,2.356206949,160,-0.3514564151,0.1600380202,2.320098877,160.1101344,1.021378279,-0.2816742659,2.119595795,160,0.160263596,0.1603943751,0.1605224609,160.3891643,0,0.256128341,1.91121336,160,-0.8309040666,0,0.1723780585,172.4162933,0,1.036735455,160,0,4.273271084
0.207897,1.462333201,1.236078126,1.772099961,-0.02594544404,-0.3510143396,0.1607183711,2.314758301,160.8910609,1.245880961,-0.8296154141,1.502977774,160,-0.3514564151,0.1600380202,2.320098877,160.1908185,1.021378279,-0.2816742659,1.276248131,160,0.1604166223,0.1603863558,0.1602172852,160.4540148,0,0.2564217448,1.812463751,160,-0.8309040666,0,0.1724284573,172.4349783,0,0.02234433438,160,0,4.211439133
0.2078985,1.340394864,1.11556565,1.651000812,-0.1708028195,-0.3510143396,0.1607183711,2.314758301,160.9006691,1.245880961,-0.8296154141,1.381041677,160,-0.3514564151,0.1600380202,2.320098877,160.1987369,1.021378279,-0.2816742659,1.155736815,160,0.1604166223,0.1603863558,0.1602172852,160.4659506,0,0.2564217448,1.691368421,160,-0.8309040666,0,0.1724284573,172.4333093,0,-0.1225191042,160,0,4.211439133
0.2078815,2.721601835,2.480806377,1.311696918,1.471541356,-0.3510143396,0.1607183711,2.314758301,160.7382895,1.245880961,-0.8296154141,2.762187595,160,-0.3514564151,0.1600380202,2.320098877,160.0561299,1.021378279,-0.2816742659,2.520929126,160,0.160263596,0.1603943751,0.1605224609,160.3931745,0,0.256128341,1.245072895,160,-0.8309040666,0,0.1723780585,172.3886465,0,1.519851423,160,0,4.273271084
0.207893,1.787461316,1.557419849,2.094967116,0.3604203806,-0.3510143396,0.1607183711,2.314758301,160.8609679,1.245880961,-0.8296154141,1.828096938,160,-0.3514564151,0.1600380202,2.320098877,160.165284,1.021378279,-0.2816742659,1.597583815,160,0.1604166223,0.1603863558,0.1602172852,160.4177458,0,0.2564217448,2.135317757,160,-0.8309040666,0,0.1724284573,172.4341169,0,0.4087227872,160,0,4.211439133
0.207894,1.706186068,1.477089016,2.014260254,0.2638195326,-0.3510143396,0.1607183711,2.314758301,160.8691008,1.245880961,-0.8296154141,1.746824335,160,-0.3514564151,0.1600380202,2.320098877,160.1722702,1.021378279,-0.2816742659,1.517254894,160,0.1604166223,0.1603863558,0.1602172852,160.4274185,0,0.2564217448,2.05461459,160,-0.8309040666,0,0.1724284573,172.4350567,0,0.3121192655,160,0,4.211439133
0.207895,1.624905938,1.396754761,1.933546415,0.1672245169,-0.3510143396,0.1607183711,2.314758301,160.8768272,1.245880961,-0.8296154141,1.665546577,160,-0.3514564151,0.1600380202,2.320098877,160.1788547,1.021378279,-0.2816742659,1.436922282,160,0.1604166223,0.1603863558,0.1602172852,160.4366875,0,0.2564217448,1.973904169,160,-0.8309040666,0,0.1724284573,172.4355136,0,0.2155212506,160,0,4.211439133
0.207887,2.274980994,2.03930386,2.044414821,0.9401117286,-0.3510143396,0.1607183711,2.314758301,160.8036881,1.245880961,-0.8296154141,2.31559509,160,-0.3514564151,0.1600380202,2.320098877,160.1149829,1.021378279,-0.2816742659,2.079450756,160,0.160263596,0.1603943751,0.1605224609,160.3887633,0,0.256128341,1.977815231,160,-0.8309040666,0,0.1723780585,172.4183937,0,0.9884234657,160,0,4.273271084
0.2078915,1.909363847,1.677908509,2.216013149,0.5053311798,-0.3510143396,0.1607183711,2.314758301,160.8480065,1.245880961,-0.8296154141,1.949994992,160,-0.3514564151,0.1600380202,2.320098877,160.1540516,1.021378279,-0.2816742659,1.7180691,160,0.1604166223,0.1603863558,0.1602172852,160.4024802,0,0.2564217448,2.256357753,160,-0.8309040666,0,0.1724284573,172.4318014,0,0.553636994,160,0,4.211439133
0.207888,2.193746359,1.959004748,2.177607389,0.8434893263,-0.3510143396,0.1607183711,2.314758301,160.8142589,1.245880961,-0.8296154141,2.234364725,160,-0.3514564151,0.1600380202,2.320098877,160.1243788,1.021378279,-0.2816742659,1.999155163,160,0.160263596,0.1603943751,0.1605224609,160.3879612,0,0.256128341,2.111012208,160,-0.8309040666,0,0.1723780585,172.4222321,0,0.8918003225,160,0,4.273271084
0.2078905,1.990624517,1.75822844,2.296700213,0.601943792,-0.3510143396,0.1607183711,2.314758301,160.8388831,1.245880961,-0.8296154141,2.03125278,160,-0.3514564151,0.1600380202,2.320098877,160.1460864,1.021378279,-0.2816742659,1.798386798,160,0.1604166223,0.1603863558,0.1602172852,160.391824,0,0.2564217448,2.337041025,160,-0.8309040666,0,0.1724284573,172.4296841,0,0.6502512768,160,0,4.211439133
0.207891,1.949994996,1.718069103,2.256357755,0.5536369983,-0.3510143396,0.1607183711,2.314758301,160.8434829,1.245880961,-0.8296154141,1.990624515,160,-0.3514564151,0.1600380202,2.320098877,160.1501067,1.021378279,-0.2816742659,1.758228439,160,0.1604166223,0.1603863558,0.1602172852,160.3971899,0,0.2564217448,2.29670021,160,-0.8309040666,0,0.1724284573,172.4307881,0,0.601943789,160,0,4.211439133
0.20788,2.84335088,2.601167455,1.111818676,1.616469773,-0.3510143396,0.1607183711,2.314758301,160.7183729,1.245880961,-0.8296154141,2.883928317,160,-0.3514564151,0.1600380202,2.320098877,160.0380222,1.021378279,-0.2816742659,2.641282919,160,0.160263596,0.1603943751,0.1605224609,160.3943775,0,0.256128341,1.045188554,160,-0.8309040666,0,0.1723780585,172.3780575,0,1.664777933,160,0,4.273271084
0.2078955,1.584264212,1.356586517,1.893187047,0.1189293972,-0.3510143396,0.1607183711,2.314758301,160.8805381,1.245880961,-0.8296154141,1.624905938,160,-0.3514564151,0.1600380202,2.320098877,160.1819963,1.021378279,-0.2816742659,1.396754758,160,0.1604166223,0.1603863558,0.1602172852,160.4411707,0,0.2564217448,1.933546411,160,-0.8309040666,0,0.1724284573,172.4355609,0,0.1672245169,160,0,4.211439133
0.2078965,1.502977775,1.276248133,1.812463753,0.02234433628,-0.3510143396,0.1607183711,2.314758301,160.8876549,1.245880961,-0.8296154141,1.543621465,160,-0.3514564151,0.1600380202,2.320098877,160.1879782,1.021378279,-0.2816742659,1.316417617,160,0.1604166223,0.1603863558,0.1602172852,160.4498343,0,0.2564217448,1.852826138,160,-0.8309040666,0,0.1724284573,172.4352932,0,0.07063597351,160,0,4.211439133
0.2078805,2.802770373,2.561049282,1.178446608,1.568160857,-0.3510143396,0.1607183711,2.314758301,160.7251048,1.245880961,-0.8296154141,2.843350877,160,-0.3514564151,0.1600380202,2.320098877,160.0441501,1.021378279,-0.2816742659,2.601167452,160,0.160263596,0.1603943751,0.1605224609,160.3939765,0,0.256128341,1.111818676,160,-0.8309040666,0,0.1723780585,172.3816979,0,1.61646977,160,0,4.273271084
0.2078935,1.746824336,1.517254894,2.05461459,0.3121192678,-0.3510143396,0.1607183711,2.314758301,160.8650851,1.245880961,-0.8296154141,1.787461315,160,-0.3514564151,0.1600380202,2.320098877,160.1688273,1.021378279,-0.2816742659,1.557419846,160,0.1604166223,0.1603863558,0.1602172852,160.4226326,0,0.2564217448,2.094967115,160,-0.8309040666,0,0.1724284573,172.4346472,0,0.3604203798,160,0,4.211439133
0.2078835,2.559230321,2.32029074,1.578170884,1.278296345,-0.3510143396,0.1607183711,2.314758301,160.763492,1.245880961,-0.8296154141,2.599827333,160,-0.3514564151,0.1600380202,2.320098877,160.0789359,1.021378279,-0.2816742659,2.36042321,160,0.160263596,0.1603943751,0.1605224609,160.3915704,0,0.256128341,1.511555723,160,-0.8309040666,0,0.1723780585,172.4011546,0,1.326608146,160,0,4.273271084
0.20789,2.031252784,1.798386801,2.337041025,0.650251277,-0.3510143396,0.1607183711,2.314758301,160.8341817,1.245880961,-0.8296154141,2.071879322,160,-0.3514564151,0.1600380202,2.320098877,160.1419658,1.021378279,-0.2816742659,1.838543799,160,0.1604166223,0.1603863558,0.1602172852,160.3863572,0,0.2564217448,2.377379616,160,-0.8309040666,0,0.1724284573,172.4284594,0,0.6985596137,160,0,4.211439133
0.207892,1.868731139,1.637746723,2.175666462,0.457026417,-0.3510143396,0.1607183711,2.314758301,160.8524286,1.245880961,-0.8296154141,1.909363846,160,-0.3514564151,0.1600380202,2.320098877,160.1578962,1.021378279,-0.2816742659,1.677908507,160,0.1604166223,0.1603863558,0.1602172852,160.4076696,0,0.2564217448,2.216013147,160,-0.8309040666,0,0.1724284573,172.432694,0,0.505331176,160,0,4.211439133
0.2078945,1.66554658,1.436922283,1.973904173,0.2155212555,-0.3510143396,0.1607183711,2.314758301,160.8730148,1.245880961,-0.8296154141,1.706186069,160,-0.3514564151,0.1600380202,2.320098877,160.1756127,1.021378279,-0.2816742659,1.477089015,160,0.1604166223,0.1603863558,0.1602172852,160.4321034,0,0.2564217448,2.01426025,160,-0.8309040666,0,0.1724284573,172.4353455,0,0.2638195333,160,0,4.211439133
0.2078875,2.234364728,1.999155167,2.111012215,0.8918003216,-0.3510143396,0.1607183711,2.314758301,160.8090243,1.245880961,-0.8296154141,2.274980993,160,-0.3514564151,0.1600380202,2.320098877,160.119731,1.021378279,-0.2816742659,2.039303858,160,0.160263596,0.1603943751,0.1605224609,160.3883623,0,0.256128341,2.044414828,160,-0.8309040666,0,0.1723780585,172.4203733,0,0.9401117254,160,0,4.273271084
0.2078995,1.259099474,1.035222623,1.570262242,-0.2673636278,-0.3510143396,0.1607183711,2.314758301,160.9065665,1.245880961,-0.8296154141,1.299747439,160,-0.3514564151,0.1600380202,2.320098877,160.2035137,1.021378279,-0.2816742659,1.075394227,160,0.1604166223,0.1603863558,0.1602172852,160.4734032,0,0.2564217448,1.610632061,160,-0.8309040666,0,0.1724284573,172.431593,0,-0.2190843595,160,0,4.211439133
0.207883,2.599827335,2.36042321,1.511555724,1.326608147,-0.3510143396,0.1607183711,2.314758301,160.7573436,1.245880961,-0.8296154141,2.640421634,160,-0.3514564151,0.1600380202,2.320098877,160.0733849,1.021378279,-0.2816742659,2.400553349,160,0.160263596,0.1603943751,0.1605224609,160.3919714,0,0.256128341,1.444938334,160,-0.8309040666,0,0.1723780585,172.3982088,0,1.374919638,160,0,4.273271084
0.207884,2.518630664,2.280156008,1.644783823,1.22998431,-0.3510143396,0.1607183711,2.314758301,160.7695389,1.245880961,-0.8296154141,2.559230321,160,-0.3514564151,0.1600380202,2.320098877,160.0843865,1.021378279,-0.2816742659,2.320290736,160,0.160263596,0.1603943751,0.1605224609,160.3911694,0,0.256128341,1.578170895,160,-0.8309040666,0,0.1723780585,172.4039797,0,1.278296342,160,0,4.273271084
0.2078825,2.640421637,2.400553351,1.444938343,1.374919637,-0.3510143396,0.1607183711,2.314758301,160.7510938,1.245880961,-0.8296154141,2.681013157,160,-0.3514564151,0.1600380202,2.320098877,160.0677335,1.021378279,-0.2816742659,2.440681094,160,0.160263596,0.1603943751,0.1605224609,160.3923724,0,0.256128341,1.378318757,160,-0.8309040666,0,0.1723780585,172.3951421,0,1.423230731,160,0,4.273271084
0.2531205,0.3260012378,1.807040454,-0.2709592037,-17.79789255,-0.3192851476,0.1612101848,2.63229847,161.210723,-1.239654303,-0.8075814843,0.366819819,160,-0.3206782118,0.1603857944,2.639312744,160.3900391,0.2623459101,0.1544787884,1.847363137,160,0.1616353055,0.1605725082,0.120304212,160.5715597,0,0.2589730322,-0.2305873856,160,-0.8106555939,0,0.1635206637,163.4758905,0,-17.75619078,160,0,-0.2936169207
0.253134,-0.7754740613,0.7180289859,-1.360011107,-18.91198774,-0.3192851476,0.1612101848,2.63229847,161.1873909,-1.239654303,-0.8075814843,-0.7347084079,160,-0.3206782118,0.1603857944,2.639312744,160.4671291,0.2623459101,0.1544787884,0.7583654984,160,0.1609148807,0.1605347428,0.1212987304,160.5083618,0,0.2586164773,-1.319718123,160,-0.8106555939,1,0.1626059607,162.2285663,0,-18.87114777,160,0,-0.6503216028
0.253131,-0.5308387021,0.9600519442,-1.118197376,-18.66645296,-0.3192851476,0.1612101848,2.63229847,161.1989949,-1.239654303,-0.8075814843,-0.490056955,160,-0.3206782118,0.1603857944,2.639312744,160.4563457,0.2623459101,0.1544787884,1.000389535,160,0.1609148807,0.1605347428,0.1212987304,160.528752,0,0.2586164773,-1.077882533,160,-0.8106555939,1,0.1626059607,162.5122277,0,-18.62541549,160,0,-0.6503216028
0.253126,-0.1229193019,1.363417349,-0.7149036255,-18.25461559,-0.3192851476,0.1612101848,2.63229847,161.210178,-1.239654303,-0.8075814843,-0.08211615921,160,-0.3206782118,0.1603857944,2.639312744,160.4303053,0.2623459101,0.1544787884,1.403751366,160,0.1616353055,0.1605725082,0.120304212,160.5546721,0,0.2589730322,-0.6745577217,160,-0.8106555939,0,0.1635206637,162.9767868,0,-18.21325433,160,0,-0.2936169207
0.253127,-0.2045200272,1.282747398,-0.7955869574,-18.33724182,-0.3192851476,0.1612101848,2.63229847,161.2087573,-1.239654303,-0.8075814843,-0.1637206175,160,-0.3206782118,0.1603857944,2.639312744,160.4363202,0.2623459101,0.1544787884,1.323082667,160,0.1616353055,0.1605725082,0.120304212,160.5502948,0,0.2589730322,-0.7552467309,160,-0.8106555939,0,0.1635206637,162.884699,0,-18.29594478,160,0,-0.2936169207
0.253139,-1.182958809,0.3146978046,-1.762716644,-19.31855316,-0.3192851476,0.1612101848,2.63229847,161.1598988,-1.239654303,-0.8075814843,-1.142225408,160,-0.3206782118,0.1603857944,2.639312744,160.4770342,0.2623459101,0.1544787884,0.355027133,160,0.1609148807,0.1605347428,0.1212987304,160.4663211,0,0.2586164773,-1.722465448,160,-0.8106555939,1,0.1626059607,161.7476443,0,-19.2780477,160,0,-0.6503216028
0.2531315,-0.5716179405,0.9197143617,-1.158508744,-18.70745769,-0.3192851476,0.1612101848,2.63229847,161.1973157,-1.239654303,-0.8075814843,-0.5308387045,160,-0.3206782118,0.1603857944,2.639312744,160.458395,0.2623459101,0.1544787884,0.9600519455,160,0.1609148807,0.1605347428,0.1212987304,160.5256056,0,0.2586164773,-1.118197378,160,-0.8106555939,1,0.1626059607,162.4652066,0,-18.66645296,160,0,-0.6503216028
0.2531355,-0.8977532338,0.5970222098,-1.48086653,-19.03430849,-0.3192851476,0.1612101848,2.63229847,161.1802129,-1.239654303,-0.8075814843,-0.8569965466,160,-0.3206782118,0.1603857944,2.639312744,160.4711595,0.2623459101,0.1544787884,0.6373572745,160,0.1609148807,0.1605347428,0.1212987304,160.4968068,0,0.2586164773,-1.440585383,160,-0.8106555939,1,0.1626059607,162.0853571,0,-18.99356817,160,0,-0.6503216028
0.2531395,-1.223688612,0.2743695596,-1.802963292,-19.3590248,-0.3192851476,0.1612101848,2.63229847,161.1565893,-1.239654303,-0.8075814843,-1.182958812,160,-0.3206782118,0.1603857944,2.639312744,160.4774701,0.2623459101,0.1544787884,0.3146978038,160,0.1609148807,0.1605347428,0.1212987304,160.4615634,0,0.2586164773,-1.762716646,160,-0.8106555939,1,0.1626059607,161.6989942,0,-19.31855316,160,0,-0.6503216028
0.253137,-1.020004293,0.4760209888,-1.601685247,-19.15632907,-0.3192851476,0.1612101848,2.63229847,161.172118,-1.239654303,-0.8075814843,-0.9792571767,160,-0.3206782118,0.1603857944,2.639312744,160.4742822,0.2623459101,0.1544787884,0.516353996,160,0.1609148807,0.1605347428,0.1212987304,160.4843455,0,0.2586164773,-1.561416532,160,-0.8106555939,1,0.1626059607,161.941232,0,-19.11568901,160,0,-0.6503216028
0.2531305,-0.4900569506,1.000389539,-1.077882533,-18.62541548,-0.3192851476,0.1612101848,2.63229847,161.2005721,-1.239654303,-0.8075814843,-0.4492727541,160,-0.3206782118,0.1603857944,2.639312744,160.4541954,0.2623459101,0.1544787884,1.040727078,160,0.1609148807,0.1605347428,0.1212987304,160.5317977,0,0.2586164773,-1.037564282,160,-0.8106555939,1,0.1626059607,162.5591463,0,-18.58434533,160,0,-0.6503216028
0.253123,0.1219247143,1.605409207,-0.4727884771,-18.00596927,-0.3192851476,0.1612101848,2.63229847,161.2119918,-1.239654303,-0.8075814843,0.162737436,160,-0.3206782118,0.1603857944,2.639312744,160.4098407,0.2623459101,0.1544787884,1.64573785,160,0.1616353055,0.1605725082,0.120304212,160.5653833,0,0.2589730322,-0.4324271607,160,-0.8106555939,0,0.1635206637,163.2505677,0,-17.96441699,160,0,-0.2936169207
0.25313,-0.4492727539,1.040727079,-1.037564281,-18.58434532,-0.3192851476,0.1612101848,2.63229847,161.2020473,-1.239654303,-0.8075814843,-0.40848618,160,-0.3206782118,0.1603857944,2.639312744,160.4519444,0.2623459101,0.1544787884,1.081064493,160,0.1609148807,0.1605347428,0.1212987304,160.5347426,0,0.2586164773,-0.9972426902,160,-0.8106555939,1,0.1626059607,162.6059623,0,-18.54324255,160,0,-0.6503216028
0.2531265,-0.1637206155,1.32308267,-0.7552467272,-18.29594478,-0.3192851476,0.1612101848,2.63229847,161.2095186,-1.239654303,-0.8075814843,-0.1229193067,160,-0.3206782118,0.1603857944,2.639312744,160.4333632,0.2623459101,0.1544787884,1.363417347,160,0.1616353055,0.1605725082,0.120304212,160.5525339,0,0.2589730322,-0.7149036243,160,-0.8106555939,0,0.1635206637,162.9307945,0,-18.25461559,160,0,-0.2936169207
0.2531225,0.1627374385,1.645737853,-0.4324271561,-17.96441699,-0.3192851476,0.1612101848,2.63229847,161.211937,-1.239654303,-0.8075814843,0.2035515188,160,-0.3206782118,0.1603857944,2.639312744,160.406077,0.2623459101,0.1544787884,1.686065364,160,0.1616353055,0.1605725082,0.120304212,160.5668153,0,0.2589730322,-0.3920635017,160,-0.8106555939,0,0.1635206637,163.295835,0,-17.92283311,160,0,-0.2936169207
0.253132,-0.612394598,0.8793768587,-1.198816569,-18.7484296,-0.3192851476,0.1612101848,2.63229847,161.1955346,-1.239654303,-0.8075814843,-0.5716179423,160,-0.3206782118,0.1603857944,2.639312744,160.4603435,0.2623459101,0.1544787884,0.9197143598,160,0.1609148807,0.1605347428,0.1212987304,160.5223583,0,0.2586164773,-1.158508745,160,-0.8106555939,1,0.1626059607,162.4180831,0,-18.70745769,160,0,-0.6503216028
0.25312,0.3668198187,1.847363139,-0.230587384,-17.75619077,-0.3192851476,0.1612101848,2.63229847,161.2101835,-1.239654303,-0.8075814843,0.4076394511,160,-0.3206782118,0.1603857944,2.639312744,160.3857966,0.2623459101,0.1544787884,1.887684419,160,0.1616353055,0.1605725082,0.120304212,160.5725124,0,0.2589730322,-0.1902135338,160,-0.8106555939,0,0.1635206637,163.5206637,0,-17.71445771,160,0,-0.2936169207
0.253133,-0.6939398987,0.79870236,-1.279421325,-18.8302747,-0.3192851476,0.1612101848,2.63229847,161.1916666,-1.239654303,-0.8075814843,-0.653168609,160,-0.3206782118,0.1603857944,2.639312744,160.463938,0.2623459101,0.1544787884,0.839039501,160,0.1609148807,0.1605347428,0.1212987304,160.5155616,0,0.2586164773,-1.239120788,160,-0.8106555939,1,0.1626059607,162.3235291,0,-18.78936863,160,0,-0.6503216028
0.2531255,-0.08211615437,1.403751368,-0.6745577196,-18.21325433,-0.3192851476,0.1612101848,2.63229847,161.2107353,-1.239654303,-0.8075814843,-0.04131124243,160,-0.3206782118,0.1603857944,2.639312744,160.4271466,0.2623459101,0.1544787884,1.444084656,160,0.1616353055,0.1605725082,0.120304212,160.5567095,0,0.2589730322,-0.6342090764,160,-0.8106555939,0,0.1635206637,163.0226757,0,-18.17186106,160,0,-0.2936169207
0.2531345,-0.8162367961,0.6776928887,-1.400300215,-18.95279456,-0.3192851476,0.1612101848,2.63229847,161.1851001,-1.239654303,-0.8075814843,-0.7754740636,160,-0.3206782118,0.1603857944,2.639312744,160.4685734,0.2623459101,0.1544787884,0.7180289856,160,0.1609148807,0.1605347428,0.1212987304,160.5046109,0,0.2586164773,-1.360011108,160,-0.8106555939,1,0.1626059607,162.1809318,0,-18.91198774,160,0,-0.6503216028
0.2531375,-1.060748082,0.4356887965,-1.641949683,-19.19693559,-0.3192851476,0.1612101848,2.63229847,161.169216,-1.239654303,-0.8075814843,-1.020004294,160,-0.3206782118,0.1603857944,2.639312744,160.4751214,0.2623459101,0.1544787884,0.4760209862,160,0.1609148807,0.1605347428,0.1212987304,160.4799903,0,0.2586164773,-1.601685248,160,-0.8106555939,1,0.1626059607,161.8929871,0,-19.15632908,160,0,-0.6503216028
0.253136,-0.938506801,0.5566877627,-1.521143604,-19.07501546,-0.3192851476,0.1612101848,2.63229847,161.1776165,-1.239654303,-0.8075814843,-0.8977532353,160,-0.3206782118,0.1603857944,2.639312744,160.4723012,0.2623459101,0.1544787884,0.5970222077,160,0.1609148807,0.1605347428,0.1212987304,160.4927537,0,0.2586164773,-1.480866533,160,-0.8106555939,1,0.1626059607,162.0374171,0,-19.03430849,160,0,-0.6503216028
0.253128,-0.2861128732,1.202075343,-0.8762585354,-18.41973922,-0.3192851476,0.1612101848,2.63229847,161.2069285,-1.239654303,-0.8075814843,-0.245317473,160,-0.3206782118,0.1603857944,2.639312744,160.4419316,0.2623459101,0.1544787884,1.242411599,160,0.1616353055,0.1605725082,0.120304212,160.545514,0,0.2589730322,-0.8359242507,160,-0.8106555939,0,0.1635206637,162.7921986,0,-18.37850666,160,0,-0.2936169207
0.2531385,-1.142225408,0.3550271373,-1.722465448,-19.2780477,-0.3192851476,0.1612101848,2.63229847,161.1631063,-1.239654303,-0.8075814843,-1.101488479,160,-0.3206782118,0.1603857944,2.639312744,160.4764974,0.2623459101,0.1544787884,0.395357489,160,0.1609148807,0.1605347428,0.1212987304,160.4709781,0,0.2586164773,-1.682209774,160,-0.8106555939,1,0.1626059607,161.7961932,0,-19.23750849,160,0,-0.6503216028
0.2531235,0.08111341626,1.565079498,-0.5131473968,-18.04748989,-0.3192851476,0.1612101848,2.63229847,161.2119446,-1.239654303,-0.8075814843,0.1219247139,160,-0.3206782118,0.1603857944,2.639312744,160.4135035,0.2623459101,0.1544787884,1.605409206,160,0.1616353055,0.1605725082,0.120304212,160.5638503,0,0.2589730322,-0.4727884786,160,-0.8106555939,0,0.1635206637,163.2051966,0,-18.00596927,160,0,-0.2936169207
0.253125,-0.04131124084,1.44408466,-0.6342090766,-18.17186106,-0.3192851476,0.1612101848,2.63229847,161.2111907,-1.239654303,-0.8075814843,-0.0005046310037,160,-0.3206782118,0.1603857944,2.639312744,160.4238871,0.2623459101,0.1544787884,1.484417155,160,0.1616353055,0.1605725082,0.120304212,160.558646,0,0.2589730322,-0.5938577665,160,-0.8106555939,0,0.1635206637,163.0684613,0,-18.13043585,160,0,-0.2936169207
0.253129,-0.3676972965,1.121401724,-0.9569178223,-18.50210723,-0.3192851476,0.1612101848,2.63229847,161.2046919,-1.239654303,-0.8075814843,-0.326906175,160,-0.3206782118,0.1603857944,2.639312744,160.4471397,0.2623459101,0.1544787884,1.161738691,160,0.1616353055,0.1605725082,0.120304212,160.5403299,0,0.2589730322,-0.9165897517,160,-0.8106555939,0,0.1635206637,162.6992861,0,-18.46093943,160,0,-0.2936169207
0.2531275,-0.2453174691,1.2424116,-0.8359242492,-18.37850666,-0.3192851476,0.1612101848,2.63229847,161.2078939,-1.239654303,-0.8075814843,-0.2045200276,160,-0.3206782118,0.1603857944,2.639312744,160.4391763,0.2623459101,0.1544787884,1.282747395,160,0.1616353055,0.1605725082,0.120304212,160.5479548,0,0.2589730322,-0.7955869599,160,-0.8106555939,0,0.1635206637,162.8385004,0,-18.33724182,160,0,-0.2936169207
